CODOPER;NUMTAR;DOCFEC;DOCSER;DOCNUM;DESCOP;HFACT;HREAL;DTOOBR;CODMOD;PORIMP;PORREC;PRETAR;LINOBRA;MARCA
102;01;12/09/2011;20;000687;DESPIECE DE TRANSMISION, LIMPIEZA, COLOCACION DE JUETOS DE REPARACION, AJUSTE Y MONTAJE;60;53,25;0;01;18;4;30;010;S
101;02;12/09/2011;20;000687;DESMONTAR INYECTORES, COMPROBACION, CAMBIAR TOBERAS, COMPROBACION Y AJUSTE.;2;1;0;01;18;4;30;005;S
101;03;12/09/2011;20;000687;MATERIAL FUERA DE PRESUPUESTO;0;0;0;01;18;4;30;005;S
800;01;02/09/2011;20;000693;DESPLAZAMIENTO A FABRICA, QUITAR CABINA, SACAR BOMBA HIDRAULICA PARA REPARAR EN TALLER Y COLOCAR UNA VEZ REPARADA. CORREGIR PERDIDA DE ACIETE POR VARIOS LATIGUILLOS;35;35;0;01;18;4;29;005;S
101;02;02/09/2011;20;000693;REPARACION EN TALLER;0;1;0;01;18;4;29;005;S
101;01;10/01/2011;GR;000017;REVISION DE FALLO DE MOTOR EN TALLER. EL MATERIAL ESTA PRESUPUESTADO;0;0;0;;0;0;32;005;S
101;02;10/01/2011;GR;000017;MATERIAL Y MANO DE OBRA FUERA DE PRESUPUESTO                               ;35;50;0;;0;0;32;005;S
800;01;11/01/2011;20;000694;DESPLAZAMIENTO A CANTERA, REVISION DE CABLEADO, CAMBIAR MANDO Y MODULO DEL VOLQUETE, DESMONTAR VAVULA DE CORTE. EL SOLENOIDE ESTA DEFECTUOSO.;10,5;15,5;0;01;18;4;32;005;S
101;01;19/01/2011;20;000695;DESMONTAR CENTRO DE MARTILLO, SUSTITUIR JUNTAS Y MONTAJE. DESM. PARTE BAJA SUSTITUIR CASQUILLO Y MONTAJE. DESMONTAR ACUMULADORES DE ALTA, SUSTITUIR MEMBRANA Y CARGA. COMPROBAR ACUMULADORES DE BAJA;7;6;0;01;18;4;32;005;S
800;01;09/06/2011;20;000696;DESPLAZAMIENTO A CANTERA , REVISION DE INSTALACION ELECTRICA DEL AVISADOR DE MARCHA ATRAS Y LUZ DE LA MISMA;6,5;5,5;0;01;18;4;32;005;S
800;01;17/08/2011;20;000697;DESPLAZAMIENTO A CANTERA, REVISION DE ORBITROL, DESMONTAR PARA SU REPARACION EN TALLER Y MONTAJE UNA VEZ REPARADO;7;13;0;01;18;4;32;005;S
101;02;17/08/2011;20;000697;DESMONTAR ORBITROL, DESPIECE, COLOCACION JUEGO REPARACION AJUSTE Y MONTAJE LAS PIEZAS SON DE SU PROPIEDAD;1;1;0;01;18;4;32;005;S
800;01;22/08/2011;20;000698;DESPLAZAMIENTO A PLANTA PARA DESMONTAR LOS INYECTORES Y DARSELOS AL CIENTE PARA QUE LOS REPARE. Y POSTERIOR MONTAJE DE LOS MISMOS UNA VEZ REPARADOS.;8;11;0;01;18;4;32;005;S
800;01;25/08/2011;20;000699;SANEAR INSTALACION TRASERA DE LUCES;2,5;2,5;0;01;18;4;32;005;S
800;01;25/08/2011;20;000700;DESPLAZAMIENTO A CANTERA, REVISION FALLO VOLTEO DE PALA, REVISAR ARTICULACIONES, ENDERZAR Y PROGRAMAR. SUSTITUIR SOPORTE Y ROTULAS DE SENSOR Y BORRAR CODIGOS DE AVERIAS ANTIGUOS.;3;3;0;01;18;4;32;005;S
800;01;09/09/2011;20;000701;DESPLAZAMIENTOS A CANTERA PARA SUSTITUIR INYECTORES Y CONSOLA DE MANDOS DEL VOLANTE.;7;12,5;0;01;18;4;32;005;S
101;01;01/06/2011;20;000702;DESMONTAR ACUMULADOR TRAIDOS   POR EL CLIENTE AL TALLER, COLOCACION DE JUEGO DE JUNTAS, MONTARLOS Y CARGA DE LOS MISMOS.                           ;3;3;0;01;18;4;32;005;S
800;01;09/09/2011;20;000703;COMPROBAR AIRE AC, REVISAR BOMBA DE ENGRASE Y REVISAR CABLEADO DEL DESCONECTADOR;1;1;0;01;18;4;32;005;S
800;01;25/08/2011;20;000704;DESPLAZAMIENTO A PLANTA, REVISAR FALLO DE ACELERACION DE MOTOR, LIMPIEZA DE CONECTOR DE MANDO, COLOCAR Y PROBAR, ESTANDO DEFECTUOSO;1,5;6,5;0;01;18;4;30;005;S
800;01;15/07/2011;20;000705;COMPROBACION MANDO YOSTI MAQUINA, SUSTITUIR Y PROBAR. ;1;1;0;01;18;4;30;005;S
101;01;31/08/2011;20;000706;DESMONTAR MOTOR ARRANQUE , CLOCACION KIT REPARACION Y MONTAJE;1;1;0;01;18;4;30;005;S
101;01;31/08/2011;20;000707;DESMONTAR, LIMPIEZA Y ENGRASE MOTOR LIMPIAPARABRISAS;0,5;0,5;0;01;18;4;30;005;S
800;01;07/09/2011;20;000708;DESPLAMIENTO A CANTERA, REVISION DE CIRCUITO DE REFRIGERACION, TAPON DE RADIADOR Y TEMPERATURA DE MOTOR;1;1,5;0;01;18;4;251;005;S
800;01;05/09/2011;20;000709;DESPLAZAMIENTO A SUS INSTALACIONES Y COMPROBAR MAQUINA;1;5;0;01;18;4;209;005;S
800;01;06/09/2011;20;000710;DESPLAZAMIENTO A CANTERA, COMPROBACION DE FALLO TRANSMISION, CABLEADO Y TERMINALES DEL MODULO. ARRAQUE Y PRUEBA;4,5;4,5;0;01;18;4;30;005;S
800;01;06/06/2011;20;000711;DESPLAZAMIENTO A PLANTA, QUITAR CARENAJES PARA REVISAR CORREAS DE ESPIRAL TRIGO;0,75;0,75;0;01;18;4;30;005;S
800;01;06/09/2011;20;000712;DESPLAZAMIENTO A CANTERA, REVISAR INSTALACION DE TRANSMISION, CIRCUITO DE SENSORES DE RETARDE, ANULAR SOLENOIDE AUTOMATICO. SUSTITUR LAMPARAS DE CUADRO Y CONECTOR;5;5;0;01;18;4;30;005;S
800;01;08/09/2011;20;000713;DESPLAZAMIENTO A CANTERA, COMPROBACION DE FALLO DE BASCULANTE Y REPARAR CABLEADO. COMPROBAR FALLO TRANSMISION, REVISAR PRESIONES, CABLEADO Y SOLENOIDE, SUSTITUYENDOSE EN MAL ESTADO. SUSTITUIR VALVULA LUK UP. ;6;6;0;01;18;4;30;005;S
800;01;08/09/2011;20;000714;DESPLAZAMIENTO A CANTERA, TOMAR PRESIONES Y COMPROBAR BOMBAS Y ELECTROVALVULA PROPORCIONAL, AJUSTAR BOMBA.  SUSTITUCION DE ELECTROVALVULA.;3;3;0;01;18;4;30;005;S
800;01;08/09/2011;20;000715;DESPLAZAMIENTO A CANTERA, COMPROBACION DE ELECTROVALVULA DE PALA, SUSTITUCION DE LA MISMA;1;1;0;01;18;4;30;005;S
800;01;03/09/2011;20;000716;DESPLAZAMIENTO A CANTERA, CORREGIR FUGA DE ACEITE POR LATIGUILLO HIDRAULICO;1,5;1,5;0;01;18;4;30;005;S
800;01;12/09/2011;20;000717;DESPLAZAMIENTO A CANTERA, DESMONTAR CARDAN PAERA SU REPARACION Y MONTAJE UNA VEZ REPARADO;9;9;0;01;18;4;30;005;S
101;02;12/09/2011;20;000717;DESMONTAR CRUCETAS, COLOCACION DE NUEVA Y MONTAJE;1;0;0;01;18;4;30;005;S
800;01;09/09/2011;20;000679;DESPLAZAMIENTO A FABRICA, REVISAR FALLO IMPLEMENTO, TRANSMISION Y ALTERNADOR, POSIBLE FALLO DE ERROR EN MODULOS. QUITAR PARA SU COMPROBACION EN TALLER, NO TENIENDO REPARACION. COLOCACION DE MODULOS DE SU PROPIEDAD Y CARGA DE SOFTWARE. SUSTITUIR ALTERNADOR;12,25;16,75;0;01;18;4;30;005;S
801;01;09/09/2011;20;000679;DESPLAZAMIENTO A FABRICA, GRADUAR FRENO DE SERVICIO Y NEUTRALIZADORA DE TRANSMISION;1,5;3;0;01;18;4;30;010;S
101;02;09/09/2011;20;000679;COMPROBACION DE MODULOS Y ALTERNADOR EN TALLER NO TENIENDO REPARACION;1;3;0;01;18;4;87,18;005;S
102;02;09/09/2011;20;000679;ALERTA DE TRABAJO EN EXCLUISIVIDAD DIAS 27 Y 28;1;0;0;01;18;4;200;010;S
800;01;28/07/2011;20;000718;DESPLAZAMIENTOA PLANTA, REVISION DE TEMPERATURA CALENTAMIENTO, DESMONTAR MOTOR DE VENTILADOR Y SOPORTE PARA SU REPARACION EN TALLER, COLOCAR UNA VEZ REPARDO, SUSTITUIR BOMBA DEL MISMO. HACER NIVEL DE REFRIGERANTE Y CAMBIAR FILTRO HIDRAULICO.;22;43,5;0;01;18;4;32;005;S
800;01;13/09/2011;20;000719;DESPLAZAMIENTO A CANTERA, REVISION DE BATERIAS, DESMONTAR PARA METER EN CARGA EN EL TALLER Y COLOCACION UNA VEZ CARGADAS;3;3;0;01;18;4;30;005;S
800;01;12/09/2011;20;000720;DESPLAZAMIENTO A FABRICA, REVISION FALLO VELOCIDADES, SUSTITUCION DE ELECTROVALVULAS DE TRANSMISION;3,5;3,5;0;01;18;4;29;005;S
800;01;12/09/2011;20;000721;DESPLAZAMIENTO A FABRICA , CAMBIAR INTPRRUPTORES;4,5;4,5;0;01;18;4;29;005;S
800;01;13/09/2011;20;000722;DESPLAZAMIENTO A FABRICA, QUITAR HIDROLAVADORA POR FALTA DE PRESION PARA SU REPARACION EN TALLER Y COLOCACION UNA VEZ REPARADA;4;4;0;01;18;4;29;005;S
101;02;13/09/2011;20;000722;REPARACION EN TALLER;0;0;0;01;18;4;29;005;S
800;01;20/09/2011;20;000723;DESPLAZAMIENTO A PLANTA, MANTENIMIENTO  M+;0;2;0;01;18;4;0;005;S
101;01;20/09/2011;20;000724;CAMBIO DE FILTROS Y ACEITE 500 H.;1;1;0;01;18;4;343;005;S
800;01;20/09/2011;20;000725;DESPLAZAMIENTO A PLANTA PARA COMPROBAR FALLO DE ARRANQUE;2,5;2,5;0;01;18;4;30;005;S
800;01;23/08/2011;20;000726;DESPLAZAMIENTO A CANTERA, QUITAR MOTOR DE MAQUINA PARA SU REPARACION EN TALLER;4,5;7;0;01;18;4;32;005;S
800;01;29/06/2011;20;000574;DESPLAZ. DESMONTAR CARENAJES, QUITAR INSTALACION ELECTRICA, COLOCACION DE NUEVA Y REPARA FALLOS DE SENSORES Y ANULAR VARIOS. SUSTITUICION DE MOTOR ACELERADOR.;21;29;0;01;18;4;30;005;S
101;01;22/09/2011;22;000465;DESMONTAR CILINDRO, LIMPIEZA, COLOCACION DE JUEGO REPARACION Y MONTAJE                             ;3,5;3,5;0;;0;0;30;005;S
101;01;08/09/2011;22;000466;MANO DE OBRA;1;0;0;;0;0;2835;005;N
800;01;01/06/2011;20;000727;DESPLAZAMIENTO A PLANTA, TOMAR PRESIONES DE CONVERTIDOR, REVOLUCIONES Y COMPROBAR VENTILADOR MOTOR;3;3;0;01;18;4;32;005;S
800;01;04/08/2011;20;000728;DESMONTAR RADIADOR PARA SU FABRICACION Y MONTAJE. DESMONTAR VALVULA BOMBA VENTILADOR,  COLOCACION DE NUEVA Y AJUSTE;25;29;0;01;18;4;32;005;S
800;02;04/08/2011;20;000728;DESMONTAR CONDESADOR, COLOCACION DE SOPORTE, MONTAJE CONDESADOR, CONSTRUCCION DE MANGUERAS Y CARGA DEL MISMO;12;14,5;0;01;18;4;32;005;S
800;03;04/08/2011;20;000728;DESMONTAR CARENAJES, DESMONTAR DEPOCITO, LIMPIEZA Y MONTAJE DE LOS MISMO;12;7;0;01;18;4;32;005;S
101;01;04/08/2011;20;000729;DESMONTAR CARENAJES, CABINA, SACAR TRANSMISION Y CONVERTIDOR PARA SU DESPIECE ;45;46;0;01;18;4;32;005;S
101;02;04/08/2011;20;000729;LIMPIEZA, DESPIECE DE TRANSMISION Y CONVERTIDOR PARA VER AVERIA Y LISTADO DE PIEZAS PARA SU REPARACION;35;8;0;01;18;4;32;005;S
800;03;04/08/2011;20;000729;DESPLAZAMIENTO A PLANTA, DESMONTAR PANTALLA Y ARCO DE BULDOCER PARA SU TRASLADO AL TALLER;4;8;0;01;18;4;32;005;S
101;01;04/08/2011;20;000730;MANTENIMIENTO 2.000 H.;1;5,5;0;01;18;4;320;005;S
101;01;04/08/2011;20;000731;COLOCACION DE PIEZAS MODIFICADAS CONVERTIDOR, MONTARLO EN LA TRANSMISION, COLOCAR CONJUNTO EN EL TRACTOR, LA CABINA Y LOS CARENAJES.;50;50;0;01;18;4;32;005;S
101;02;04/08/2011;20;000731;FABRICACION DE PUERTAS LATERALES Y CAPO SUPERIOR.;10;14;0;01;18;4;32;005;S
101;03;04/08/2011;20;000731;QUITAR TUBERIAS HIDRAULICAS EN MAL ESTADO, CONSTRUCCION DE NUEVAS, COLOCACION Y SUSTITUIR JUNTAS TORICAS DEFECTUOSOSAS.;5;8,5;0;01;18;4;32;005;S
101;04;04/08/2011;20;000731;DESPIEZAR BOMBA, HACER PLANOS DE BARRILETES Y PLACAS. DEJAR BOMBA A MAXIMO CAUDAL CONSTANTE, YA QUE EL MECANISMO VARIABLE NO TIENE REPARACION. DESPIEZAR MOTOR HCO. HACER PLANOS BARRILE Y PLACA.;1;0;0;01;18;4;1225,3;005;S
800;01;04/08/2011;20;000732;DESPLAZAMIENTO A PLAANTA, COLOCACION DE PANTALLA DE BULDOZER EN TRACTOR Y PROBAR.;2,5;5,5;0;01;18;4;32;005;S
800;01;23/08/2011;20;000733;DESPLAZAMIENTO A CANTERA, REVISAR RUIDO EN BOMBA HYD, LOS IMPLEMENTOS VAN LENTOS Y ENGRASE AUT.;6;6;0;01;18;4;32;005;S
800;01;07/09/2011;20;000734;REVISION DE FALLO Tº MOTOR Y VUELTAS DE VENTILADOR;2,5;2,5;0;01;18;4;32;005;S
101;02;07/09/2011;20;000734;TOTAL IMPORTE SEGUN LOS SIGUIENTE CONCEPTOS.;34;34;0;01;18;4;32;005;S
101;02;07/09/2011;20;000734;REPARAR BOMBA VENTILADOR, DEJANDO AL MAXIMO CAUDAL CON EL CONSENTIMIENTO DEL CLIENTE..;0;0;0;01;18;4;0;010;N
101;02;07/09/2011;20;000734;REPARACION DE NIVELADORA DE PALA Y CABLEADO;0;0;0;01;18;4;0;015;N
101;02;07/09/2011;20;000734;REPARACION CABLEADO DEL CLAXON;0;0;0;01;18;4;0;020;N
101;02;07/09/2011;20;000734;REPARACION Y SOLDADURA DE ASIENTO DEL CONDUCTOR;0;0;0;01;18;4;0;025;N
101;02;07/09/2011;20;000734;REPARACION DE TAPA DE LA CENTRAL DE ENGRASE Y ENGRASE;0;0;0;01;18;4;0;030;N
101;02;07/09/2011;20;000734;REPARACION DE PERDIDAS DE ACEITE POR TACOS Y LATIGUILLOS.;0;0;0;01;18;4;0;035;N
101;02;07/09/2011;20;000734;CAMBIO DE ACEITE Y FILTROS DE TRANSMISION;0;0;0;01;18;4;0;040;N
101;02;07/09/2011;20;000734;CARGA DE AIRE ACONDICIONADO;0;0;0;01;18;4;0;045;N
800;01;09/08/2011;20;000735;DESPLAZAMIENTO A PLNTA, QUITAR BOMBA PARA SU REPARACION Y MONTAJE UNA VEZ REPARADA, HACER NIVEL AC. CONVERTIDOR Y PRUEBA DE MAQUINA;9;17;0;01;18;4;32;005;S
101;02;09/08/2011;20;000735;REPARACION;1,5;1,5;0;01;18;4;32;005;S
800;01;05/08/2011;GR;000019;DESPLAZAMIENTO A PLANTA. DESMONTAR RADIADOR,  PARA SU REPARACION EN TALLER EN GARANTIA Y MONTAJE UNA VEZ REPARADO;14;14;0;;0;0;32;005;S
800;01;17/08/2011;20;000736;DESPLAZAMIENTO A PLANTA, REVISION DE FALLO DE ARRANQUE  Y SUSTITUIR DIODO DEFECTUOSO,  ARRANQUE, PRUEBA, QUEDANDO EN FUNCIONAMIENTO;8;16;0;01;18;4;32;005;S
800;01;25/08/2011;GR;000020;DESPLAZAMIENTO A PLANTA, SUSTITUIR COMPRESOR DE AIRE AC. EN GARANTIA. CARGA DEL MISMO Y PRUEBA;2,5;2,5;0;;0;0;32;005;S
800;01;13/09/2011;20;000737;DESPLAZAMIENTO A PLANTA, CAMBIO DE FILTROS Y ACEITES 2000 H.;0;15;0;01;18;4;0;005;S
800;01;13/09/2011;20;000738;DESPLAZAMIENTO A PLANTA, CAMBIO DE FILTROS Y ACEITES 2000 H.;0;7;0;01;18;4;0;005;S
800;01;13/09/2011;20;000740;CORREGIR PERDIDA DE ACEITE;5;5;0;01;18;4;32;005;S
800;01;26/08/2011;20;000741;DESPLAZAMIENTO A CANTERA, QUITAR BOMBA DE AGUA REFRIGERANTE PARA SU REPARACION EN TALLER Y COLOCACION REPARADA;2,5;9,5;0;01;18;4;29;005;S
101;02;26/08/2011;20;000741;REPARACION EN TALLER DE BOMBA DE AGUA;3;0;0;01;18;4;29;005;S
800;01;20/09/2011;20;000742;DESPLAZAMIENTO A FABRICA, CAMBIO DE FILTROS Y ACEITE 500 H. Y REVISION DE MAQUINARIA MOVIL;16;14;0;01;18;4;29;005;S
800;01;23/09/2011;20;000743;DESPLAZAMIENTO A CANTERA, REVISION DE MOTOR Y CABLE ACELERADOR, PEDIDO Y SUSTITCION DEL MISMO, PROBAR Y DEJAR EN CORRECTO FUNCIONAMIENTO.;6;6;0;01;18;4;30;005;S
800;01;13/09/2011;20;000744;DESPLAZAMIENTO A CANTERA, REVISAR FALLO DE ASIENTO. PEDIDO DE PIEZAS, SUSTITUCION DE PISTON Y KI DE AMORTIGUADORES. ;4;5,5;0;01;18;4;28;005;S
800;01;13/09/2011;20;000745;DESPLAZAMIENTO A CANTERA, CAMBIO DE FILTRO Y ACEITE 250 H.;1;3;0;01;18;4;100;005;S
800;01;26/10/2011;20;000746;DESPLAZAMIENTO A SUS INSTALACIONES, COMPROBACION DE PERDIDA DE GASOIL, DESMONTAR LA ADMISION PARA SACAR TUBO INYECTOR DEFECTUOSO Nº 3, SUSTITUCION DEL MISMO Y JUNTAS. REPARAR EMBOLO INVERSOR DE VENTILADOR. CORREGIR PERDIDAS DE ACIETE;29,5;49,5;0;01;18;4;32;005;S
800;01;08/08/2011;20;000747;DESPLAZAMIENTO A MATADERO, REVISION DE FALLO DE MOTOR.;1;3;0;01;18;4;30;005;S
101;02;08/08/2011;20;000747;DESMONTAR CARENAJES, RADIADOR,  SACAR MOTOR DE MAQUINA Y DESPIECE DEL MISMO;15;3;0;01;18;4;30;005;S
800;01;20/07/2011;20;000748;DESPLAZAMIENTO A HUELVA, ACOPLAMIENTO DE ELECTROVENTILADORES;6;11;0;01;18;4;30;005;S
101;02;20/07/2011;20;000748;REPARACION EN TALLER;2;2;0;01;18;4;30;005;S
800;03;20/07/2011;20;000748;DESPLAZAMIENTO A CANTERA, MONTAJE DE ELECTROVENTILADORES MAQUINA PC210NLC-8K (K51561);3,5;8;0;01;18;4;30;005;S
101;04;20/07/2011;20;000748;MONTAJE DE ELECTROVENTILADORES EN SOPORTE EN TALLER A LA PC210NLC-8K  (SERIE K51561);4;3;0;01;18;4;30;005;S
800;01;26/09/2011;20;000749;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES E INSTALACION ELECTRICA;3,5;3,5;0;01;18;4;30;005;S
800;01;26/09/2011;20;000750;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES E INSTALACION ELECTRICA;1,5;1,5;0;01;18;4;30;005;S
800;01;26/09/2011;20;000751;DESPLAZAMIENTO A CANTERA, SUSTITUIR BOMBIN DE GASOIL;1,5;1,5;0;01;18;4;32;005;S
800;01;26/09/2011;20;000752;DESPLAZAMIENTO A PLANATA, CAMBIO 250 HORAS SEGUN OFERTA;1;2;0;01;18;4;127;005;S
800;01;23/09/2011;20;000753;DESPLAZAMIENTO A PLANTA DESMONTAR SENSOR, COLOCACION DE NUEVO Y CALIBRACION;2;3,5;0;01;18;4;29;005;S
800;01;23/09/2011;20;000754;DESPLAZAMIENTO A PLANTA. DESMONTAR VALVULA Y COLOCACION DE NUEVA;1;0,5;0;01;18;4;116;005;S
800;01;26/09/2011;20;000755;DESPLAZAMIENTO A CANTERA, REVISION CON INSITE DE FALLO MOTOR, CODIGOS DE AVERIA. REVISAR CIRCUITO DE GASOIL, DRENAJE DE INYECTORES, ESTANDO EN MAL ESTADO;2;6;0;01;18;4;32;005;S
800;01;21/09/2011;20;000756;DESPLAZAMIENTO A PORTUGAL, COMPROBACION CON INSITE FALLO INYECTOR, CAMBIAR EL  Nº5 POR EL Nº6 , EL INYECTOR Nº 5 MAL ESTADO, DESPLAZAMIENTO SUSTITUCION DEL Nº 6, HACER REGLAJE DE VALVULAS Y PRUEBA DE MAQUINA;4;21;0;01;18;4;30;005;S
101;01;23/08/2011;20;000757;DESMONTAR BOMBA,  VER AVERIA Y REALIZAR PRESUPUESTO;4;3;0;01;18;4;30;005;S
800;01;14/06/2011;20;000758;DESPLAZAMIENTO A CANTERA, REVISION DE FALLO DE FRENOS, QUITAR BOMBA DE FRENOS, SUSTITUCION DE LA MISMA. PRUEBA DE MAQUINA;8,5;12;0;01;18;4;30;005;S
800;01;26/09/2011;20;000759;DESPLAZAMIENTO A SUS INTALACIONES, COMPROBACION DE CORTOCIRCUITO EN INSTALACION ELECTRICA DE LUCES, SANEADO DE LA MISMA, DEJANDO EN FUNCIONAMIENTO LUZ CORTA Y FOCOS DE TRABAJO.;3;7,5;0;01;18;4;32;005;S
101;01;23/09/2011;20;000760;DESMONTAR SUSPENCION, COLOCACION DE JUEGO REPARACION, MONTAJE Y CARGA DE NITROGUENO;2,5;2,5;0;01;18;4;30;005;S
800;01;31/12/2005;00;000881;DESPLAZAMIENTO A OBRA PARA REPARACION DE TUBO DE ESCAPE Y CORREGIR SALIDEROS DE ACEITE.;47;47;0;01;16;4;30;005;S
101;02;31/12/2005;00;000881;REPARACION EN TALLER;2,5;2,5;0;01;16;4;30;005;S
101;01;31/12/2000;00;000882;DESMONTAR MARTILLO, SUSTITUCION DE TORNILLO DE UNION, CERROJO, COMPROBACION DE ACUMULADOR Y MONTAJE DE MARTILLO.;4;4;0;01;16;4;30;005;S
101;01;31/12/2000;00;000883;REPARACION DE MOTOR HIDRAULICO BMF-260;0;0;5;01;16;4;30;005;S
101;01;31/12/2000;00;000884;SACAR CASQUILLO DE VAGONAS DE PRENSA, CONSTRUCCION DE CASQUILLOS NUEVOS Y TORNEAR AGUJAS A MEDIDA DE CASQUILLOS.;60,38;60,38;0;01;16;4;30;005;S
101;02;31/12/2000;00;000884;REPARACION DE VIBRADOR DE TAMIZ Y DE TOLVA.;2,97;2,97;0;01;16;4;30;005;S
101;01;31/12/2000;00;000885;REPARACION DE QUEMADOR DE CALDERA. ;10,5;10,5;0;01;16;4;30;005;S
101;01;31/12/2000;00;000886;DESMONTAR TUBERIAS HIDRAULICAS , CONTRUCCION  DE TUBERIAS NUEVAS Y MONTAJES DE LAS MISMAS;1,5;1,5;0;01;16;4;30;005;S
101;01;31/12/2000;00;000887;ACOPLAMIENTO DE TUBO ESCAPE A CARRETILLA Y SOLDADURA DEL MISMO;1;1;0;01;16;4;30;005;S
101;01;31/12/2000;00;000888;DESMONTAR BOTELLA DE MAQUINA PARA SU REPARACION  Y MONTAJE DE LA MISMA;3;3;0;01;16;4;30;005;S
101;01;31/12/2000;00;000889;FABRICACION DE ENGACHE MAS LARGO;6,5;6,5;0;01;16;4;30;005;S
101;01;31/12/2000;00;000890;DESMONTAR AGUILON , SORDAR , REFORZAR Y MONTAJE DEL MISMO;9;9;0;01;16;4;30;005;S
800;01;31/12/2000;00;000891;DESPLAZAMIENTO A MOLINO Y ARRANQUE DEL MISMO;29;29;0;01;16;4;30;005;S
800;01;31/12/2009;GR;000021;DESPLAZAMIENTO A CANTERA, PRUEBA DE BOMBA Y POSIBLE SUSTITUCION DE LA MISMA;14,5;14,5;0;;0;0;32,7;005;S
101;01;31/12/2010;GR;000022;REVISION DE MAQUINA;2,5;2,5;0;;0;0;30;005;S
800;01;21/09/2011;20;000761;DESPLAZAMIENTO A PLANTA, DESMONTAR RADIADOR PARA REPARAR Y COLOCAR, CORREGIR PERDIDAS DE ACEITE POR TUBOS, SUSTITUIR RETEN TRANSMISION, EMPAQ. BOTELLAS DIRECCION Y BOBINA AMORTIGUADOR DE PALA.;28,5;40;0;01;18;4;30;005;S
101;01;14/03/2011;GR;000023;QUITAR TORNILLOS PARTIDOS DE REGULADOR Y MECANIZAR TAPA;7;7;0;;0;0;32;005;S
101;01;27/09/2011;20;000762;DESPIECE DE BOTELLAR, REPARACIÓN EN TORNO, COLOCACION DE EMPAQUETADURAS Y MONTAJE.;14;9;0;01;18;4;32;005;S
800;01;27/09/2011;20;000763;DESPLAZAMIENTO A CANTERA, REVISAR PERDIDA DE ACEITE POR BOTELLA DE BASCULANTE, QUITARLAS, REPARARLAS EN TALLER, COLOCARLAS, CAMBIAR ACEITE  Y FILTROS HDCO. LIMPIEZA DEL CIRCUITO CONTAMINADO Y PRUEBA. SE DETECTA PERDIDA DE ACEITE POR TAPA CAJA TRANSFER.;10,5;14,5;0;01;18;4;32;005;S
800;01;27/09/2011;20;000764;DESPLAZAMIENTO A CANTERA, REVISION DE PERDIDA DE ACEITE HIDRAULICO POR RADIADOR, QUITARLO PARA SU REPARACION Y COLOCACION, PRUEBA Y HACER NIVEL CON AC. DE SU PROPIEDAD;9,5;9,5;0;01;18;4;30;005;S
800;01;26/09/2011;20;000765;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES Y FALLO DE ARRANQUE, SUSTITUIR LAMPARA Y LLAVE DE ARRANQUE.;4;4;0;01;18;4;30;005;S
800;01;27/09/2011;20;000766;DESPLAZAMIENTO A CANTERA, SUSTITUIR DESTELLANTE Y ACOPLARLO;0,5;0,5;0;01;18;4;30;005;S
800;01;28/09/2011;GR;000024;DESPLAZAMIENTO A PLANTA DE LA LUISIANA, REVISION DE MAQUINAS PARA DAR PRESUPUESTO DE REPARACION QUE HA FECHA DE 28-09-2011 NO SE HADO POR ESO CIERRO ESTA ORDEN;4;4;0;;0;0;30;005;S
800;01;21/09/2011;20;000767;DESPLAZAMIENTO A FABRICA, REALIZAR CAMBIO DE 1000 HORAS SEGUN OFERTA;0;4;0;01;18;4;30;005;S
800;01;28/09/2011;20;000768;QUITAR LATIGUILLOS ROTOS PARA SU FABRICACION Y COLOCACIN DE LOS MISMOS. HACER NIVEL DE ACEITE HIDRAULICO;2,5;2;0;01;18;4;30;005;S
800;01;28/09/2011;20;000769;DESPLAZAMIENTO A CANTERA, DESMONTAR TUBO, CONSTRUCCION DE NUEVO Y MONTAJE;4;4;0;01;18;4;30;005;S
800;01;30/09/2011;20;000770;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES Y SUSTITUCION DE LAMPARAS;2,5;2,5;0;01;18;4;30;005;S
800;01;30/09/2011;20;000771;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES E INSTALACION ELECTRICA;2;2;0;01;18;4;30;005;S
800;01;30/09/2011;20;000772;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES E INSTALACION ELECTRICA;3;3;0;01;18;4;30;005;S
800;01;28/09/2011;20;000773;DESPLAZAMIENTO A PLANTA PARA SUSTITUIR MICRÓFONO EMISORA;1;1;0;01;18;4;30;005;S
800;01;30/09/2011;20;000774;DESPLAZAMIENTO A SUS INSTALACIONES COMPROBACION FALLO MOTOR;1;4,5;0;01;18;4;173;005;S
800;01;04/10/2011;20;000775;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES Y SUSTITUCION DE LAMPARAS;1;1;0;01;18;4;30;005;S
800;01;03/10/2011;20;000776;DESPLAZAMIENTO A CANTERA, REVISION DE LUCES E INSTALACION ELECTRICA;7;7;0;01;18;4;30;005;S
